scope,year,file,line,column,ein,ein_printed,amount,name,host_ein,host_amount,present_any_year,present_same_year
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,10000,"Funds to provide opportunities for seniors to participate in a wide variety of indoor and outdoor enrichment activities. Garodnick Older Adults Technology Services (OATS), Inc.",112574893,9000,64,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,5000,"Funding will support training sessions geared towards helping seniors in Council District 4 to better access and utilize technology as a resource and in their everyday life. Vacca Older Adults Technology Services (OATS), Inc.",112574893,9000,24,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,2500,"To fund free technology-based programming, classes, workshops and special events at the Senior Planet Exploration Center, multi-week training courses delivered at neighborhood senior centers and the operation of Senior Planet. Levin Older Adults Technology Services (OATS), Inc.",112574893,9000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,5000,"Support costs for technology training workshops, classes and/or events. Johnson Older Adults Technology Services (OATS), Inc.",112574893,9000,24,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,5000,"To introduce seniors to technology, provide basic training from email and internet to health research and accessing government services, and to offer more advanced OATS courses and events at the Senior Planet Exploration Center. Kallos Older Adults Technology Services (OATS), Inc.",112574893,9000,24,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,14500,"To fund a free community-based programming for older adults including technology-training and certification classes, workshops & special events, where laptops and internet connections (where necessary) are brought to senior centers in Council District 5. Cornegy Older Adults Technology Services (OATS), Inc.",112574893,9000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,5000,"Funding to support technology-training classes, workshops, and special events at the Senior Planet Exploration Center, community- based programming in local neighborhood tech labs; and a range of online resources designed especially for older adults. Greenfield Older Adults Technology Services (OATS), Inc. - Digital Literacy and Technology Training for Older Adults",112574893,9000,24,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,10000,"Funds will be used to provide OATS free technology based programming. Program services include: multi-week computer training courses delivered at neighborhood senior centers; classes, workshops and special events at the Senior Planet Exploration Center Salamanca Older Adults Technology Services (OATS), Inc. - Erma Cava Senior Center",112574893,9000,64,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,4500,"To support Senior Tech programming and workshops at Erma Cava Senior Center. Gentile Older Adults Technology Services (OATS), Inc. - Senior Planet Exploration Center",112574893,9000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,550882599,550882599,5000,"Funding to support technology-training classes, hands-on workshops, and special events at the Senior Planet Exploration Center. Grodenchik Older Adults Technology Services (OATS), Inc. - Technology Training for Older Adults",112574893,9000,24,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,295,purpose,131981482,131981482,8000,"00 To support educational and recreational activities at the Krakus Senior Center. Vacca Presbyterian Senior Services, Inc. - City Island Senior Center",112285970,5200,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,295,purpose,131981482,131981482,10000,"Funds will be used to support the cost of daily lunch for seniors, Yoga, Tai Chi, Fall Prevention programs, Computer Classes, dance classes and nutrition workshops. Torres Presbyterian Senior Services, Inc. - Parkside Senior Center",112285970,5200,33,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,295,purpose,131981482,131981482,14000,"Funds will support meals and classes for seniors living in public housing. Gibson Presbyterian Senior Services, Inc. - PSS Highbridge Center",112285970,5200,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,296,program,131981482,131981482,8000,City Island Senior Center,133234441,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,296,program,131981482,131981482,10000,"Funds will be used to support the cost of daily lunch for seniors, Yoga, Tai Chi, Fall Prevention programs, Computer Classes, dance classes and nutrition workshops. Torres Presbyterian Senior Services, Inc. - Parkside Senior Center",133234441,5000,33,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,296,program,131981482,131981482,14000,"Funds will support meals and classes for seniors living in public housing. Gibson Presbyterian Senior Services, Inc. - PSS Highbridge Center",133234441,5000,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,299,purpose,112744700,112744700,11500,"00 To support educational/recreational activities to be led by exercise/dance, nutrition and lecture classes/workshops. The funding will also provide health screenings and fall prevention, and technology programs. Vallone Queens Interagency Council on the Aging, Inc.",112375583,11000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,299,purpose,112744700,112744700,5000,"Funding to support operating expenses of programs which benefit Queens seniors. Page 23 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Koslowitz Queens Interagency Council on the Aging, Inc. - Monthly Programs at Borough Hall",112375583,11000,10,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,303,purpose,111817497,111817497,5000,"00 To fund free encore film screenings aimed at seniors with staff, outreach, advertising, transportation, promotional materials, supplies. Ulrich Queensboro Council for Social Welfare, Inc.",465631277,5000,6,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,303,purpose,111817497,111817497,5000,"Funds will be used for Health and Safety in the Home and in the Community Program. Grodenchik Queensboro Council for Social Welfare, Inc. - Programming in CD 23",465631277,5000,6,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,305,program,111752021,111752021,25000,Senior Programming,136213586,35000,3,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,321,purpose,050607283,050607283,25000,"00 Funds to support programming, special events as well as provide operational support at the Saratoga Square Senior Center Crowley Ridgewood Older Adult Center and Services, Inc.",112453853,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,328,purpose,112635374,112635374,36000,"00 Funds will support operations of monthly and weekly senior programs. Page 25 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Van Bramer Samaritan Daytop Village, Inc. - Woodside Senior Center",135562351,7500,3,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,332,purpose,112164803,112164803,3000,"00 To support Amigas project, which addresses the unmet needs of low- income, elderly immigrant residents in Sunset Park. Funds will be used for staff, group activities, supplies and travel related to the project. Deutsch Seabreeze Jewish Center",112777066,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,343,purpose,112347331,112347331,5000,"00 Funding will support a range of classes, including art, Tai Chi, yoga, ESL, and computers, as well as transportation for elderly. Lander Senior Citizens League of Flatbush, Inc.",131624178,25000,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,343,purpose,112347331,112347331,7500,"To support education and wellness programs for seniors. Page 26 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Greenfield Senior Citizens League of Flatbush, Inc. - Senior League of Flatbush",131624178,25000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,369,purpose,111639837,111639837,15000,00 Funding to provide services and programming for Spring Creek Seniors. Greenfield St. Athanasius Golden Age Club,743158439,7000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,370,program,111639837,111639837,5000,Golden Age Club,111674392,5000,4,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,374,purpose,111642727,111642727,16000,"00 To fund transportation, luncheons, and holiday event for seniors. Eugene St. Mark's United Methodist Church",111675278,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,384,purpose,132778244,132778244,25000,"00 Funds will be used for transportation to and from center to seniors in our program for peer support groups, summer trips, recreational programs, the recreational pool program. Matteo Staten Island Community Services Friendship Clubs, Inc.",133266398,12000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,384,purpose,132778244,132778244,20000,"Funds will be used for recreation, education, transportation, health promotion programs. Page 29 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Borelli Staten Island Community Services Friendship Clubs, Inc. - Great Kills Friendship Club",133266398,12000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,384,purpose,132778244,132778244,20000,"Funds will support recreation, educational supplies, transportation, health promotion programs and literature at the Great Kills Friendship Club. Borelli Staten Island Community Services Friendship Clubs, Inc. - Mount Loretto Friendship Club",133266398,12000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,385,program,132778244,132778244,3500,Todt Hill Neighborhood Friendship Club,237378342,18000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,385,program,112868878,112868878,15000,"Funds will support the administrative, staffing and operational costs associated with providing seniors with recreation, education, transportation, health promotion programs, etc. Matteo Staten Island University Hospital - Senior Colonoscopy Screenings",237378342,18000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,387,purpose,131943516,131943516,5000,"00 To fund seminars and workshops, research, and support networks to help LGBTQ seniors build financial literacy skills, plan for financial and health challenges, protect assets, and create an LGBTQ-affirming network of vendors and volunteers. Rosenthal Strycker's Bay Neighborhood Council, Inc.",462796863,5000,9,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,387,purpose,112733344,112733344,5000,"Funds will support the services and activities related to the Senior breakfast program. Espinal Sumner Houses Tenants Association, Inc.",462796863,5000,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,387,purpose,112733344,112733344,6750,"Funding will support senior programming and meals Cornegy Sumner Houses Tenants Association, Inc.",462796863,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,391,purpose,132735378,132735378,22000,"00 To fund programs and initiatives related to the health of seniors in Council District #8. Mendez United Jewish Council of the East Side, Inc. - Lillian Wald Senior Center",131632530,20000,1,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,392,program,132735378,132735378,22000,Lillian Wald Senior Center,112728233,9500,1,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,395,purpose,131624210,131624210,6000,"00 Funding will support VISIONS multi-lingual vision education and outreach programs for blind and visually impaired seniors, which includes community outreach, vision rehabilitation, mobility training and social and professional support. Cornegy VISIONS/Services for the Blind and Visually Impaired",131624210,3500,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,401,purpose,371469320,371469320,3500,"00 Funding will support the operating costs of Vocal Ease's program, which provides volunteer musical performances for seniors at hospitals, nursing homes and senior centers. Rodriguez Vocal Ease, Inc.",371469320,3500,4,1
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,132944830,132944830,4500,Anti-Poverty Food and Nutrition Program,132926433,15000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,132944830,132944830,5000,To support the food pantry and the delivery of weekend meals and food vouchers to homebound seniors Rodriguez Washington Heights-Inwood Preservation and Restoration Corporation - Senior Transportation Program,132926433,15000,1,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,113528680,113528680,16000,"Funding to support operation of Senior Transportation services. Barron Wayside Out-Reach Development, Inc. (WORD)",132926433,15000,3,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,113528680,113528680,6000,"Funding to support the administrative and operational expenses including food,disposables, supplies, communication, transportation for seniors, educational and recreational events. Cornegy Wayside Out-Reach Development, Inc. (WORD)",132926433,15000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,113528680,113528680,15600,"The funds will be transport free meals to homebound seniors. Barron Wayside Out-Reach Development, Inc. (WORD) - Boulevard Houses Lunch Program",132926433,15000,3,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,113528680,113528680,50000,"Funds are to be used for the lunch program at Bouldevard Houses Senior Center (food items, admistration, and transportation). Mealy Wayside Out-Reach Development, Inc. (WORD) - Mt. Ararat Senior Center",132926433,15000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,113528680,113528680,10000,"Funds will be used for educational and recreational programming at Mt. Ararat Senior Center. Mealy Wayside Out-Reach Development, Inc. (WORD) - Rosetta Gaston Senior Center",132926433,15000,14,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,113528680,113528680,5000,"Funds to support the programming and activities at Rosetta Gaston Senior Center. Mealy Wayside Out-Reach Development, Inc. (WORD) - Tilden Senior Center",132926433,15000,8,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,program,113528680,113528680,5000,"Funds to support the programming and activities at TILDEN Senior Center. Mealy Wayside Out-Reach Development, Inc. (WORD) - Van Dyke Senior Center.",132926433,15000,8,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,413,purpose,030381957,030381957,2000,"00 Funding to support programming including recreation, health promotion, nutrition education and meals. Funding will be used to assist occupancy and utilities expenses, and programming such as education classes in Computer Technology and Arts & Crafts. Maisel Young Israel Programs, Inc. - Young Israel of Bedford Bay, Inc.",030381957,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,414,program,030381957,030381957,2000,"Young Israel of Bedford Bay, Inc.",030381957,50000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_schedule_c_awards.csv,409,program,133564313,13-3564313,2200000,WSC,133268539,60000,14,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_schedule_c_awards.csv,409,program,133564313,13-3564313,5154200,Consortium for Worker Education – Jobs to Build On,133268539,60000,6,0
unflagged_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,557,program,113503085,11-3503085,50000,Hear Our Voices,131740041,113136,2,0
unflagged_rows,FY2022,data/fy22/schedule_c/fy22_appendix_b_local.csv,867,purpose,270834463,270834463,10000,"PLACEHOLDER; organization did not receive FY22 funding as of 06.28.2021; $50,000 Belmont District Management Association, Inc. (EIN",136400434,75000,3,0
unflagged_rows,FY2022,data/fy22/schedule_c/fy22_appendix_b_local.csv,867,purpose,455494252,455494252,15000,Open Future Institute (EIN,136400434,75000,0,0
